order,structure_ID,lowered_ID,structure_id_path,very_general_region,general_region,full_structure_name,collapsed_region_name,abbreviation,collapsed_region,other_abbreviation,other_abbreviation_defined,layer,sunburst,R,G,B
537,851,851,/997/8/343/313/339/302/851/,Midbrain,"Midbrain, sensory related","Superior colliculus, optic layer",Superior colliculus,SCop,SC,op,optic layer,,"SCop: rgb(253,122,255)",253,122,255
538,842,842,/997/8/343/313/339/302/842/,Midbrain,"Midbrain, sensory related","Superior colliculus, superficial gray layer",Superior colliculus,SCsg,SC,sg,superficial gray layer,,"SCsg: rgb(255,120,255)",255,120,255
539,834,834,/997/8/343/313/339/302/834/,Midbrain,"Midbrain, sensory related","Superior colliculus, zonal layer",Superior colliculus,SCzo,SC,zo,zonal layer,,"SCzo: rgb(255,122,253)",255,122,253
540,4,4,/997/8/343/313/339/4/,Midbrain,"Midbrain, sensory related",Inferior colliculus,Inferior colliculus,IC,IC,,,,"IC: rgb(255,122,255)",255,122,255
541,811,811,/997/8/343/313/339/4/811/,Midbrain,"Midbrain, sensory related","Inferior colliculus, central nucleus",Inferior colliculus,ICc,IC,c,central nucleus,,"ICc: rgb(254,122,254)",254,122,254
542,820,820,/997/8/343/313/339/4/820/,Midbrain,"Midbrain, sensory related","Inferior colliculus, dorsal nucleus",Inferior colliculus,ICd,IC,d,dorsal nucleus,,"ICd: rgb(254,121,255)",254,121,255
543,828,828,/997/8/343/313/339/4/828/,Midbrain,"Midbrain, sensory related","Inferior colliculus, external nucleus",Inferior colliculus,ICe,IC,e,external nucleus,,"ICe: rgb(254,121,254)",254,121,254
544,580,580,/997/8/343/313/339/580/,Midbrain,"Midbrain, sensory related",Nucleus of the brachium of the inferior colliculus,Nucleus of the brachium of the inferior colliculus,NB,NB,,,,"NB: rgb(254,122,253)",254,122,253
545,271,271,/997/8/343/313/339/271/,Midbrain,"Midbrain, sensory related",Nucleus sagulum,Nucleus sagulum,SAG,SAG,,,,"SAG: rgb(255,122,254)",255,122,254
546,874,874,/997/8/343/313/339/874/,Midbrain,"Midbrain, sensory related",Parabigeminal nucleus,Parabigeminal nucleus,PBG,PBG,,,,"PBG: rgb(255,121,253)",255,121,253
547,460,460,/997/8/343/313/339/460/,Midbrain,"Midbrain, sensory related",Midbrain trigeminal nucleus,Midbrain trigeminal nucleus,MEV,MEV,,,,"MEV: rgb(255,121,254)",255,121,254
548,599626923,NaN,/997/8/343/313/339/599626923/,Midbrain,"Midbrain, sensory related",Subcommissural organ,Subcommissural organ,SCO,SCO,,,,"SCO: rgb(255,120,254)",255,120,254
549,323,323,/997/8/343/313/323/,Midbrain,"Midbrain, motor related","Midbrain, motor related",Midbrain,MBmot,MB,mot,motor related,,"MBmot: rgb(254,142,254)",254,142,254
550,381,381,/997/8/343/313/323/381/,Midbrain,"Midbrain, motor related","Substantia nigra, reticular part","Substantia nigra, reticular part",SNr,SNr,,,,"SNr: rgb(255,141,253)",255,141,253
551,749,749,/997/8/343/313/323/749/,Midbrain,"Midbrain, motor related",Ventral tegmental area,Ventral tegmental area,VTA,VTA,,,,"VTA: rgb(254,141,255)",254,141,255
552,607344830,NaN,/997/8/343/313/323/607344830/,Midbrain,"Midbrain, motor related",Paranigral nucleus,Paranigral nucleus,PN,PN,,,,"PN: rgb(255,142,254)",255,142,254
553,246,246,/997/8/343/313/323/246/,Midbrain,"Midbrain, motor related","Midbrain reticular nucleus, retrorubral area","Midbrain reticular nucleus, retrorubral area",RR,RR,,,,"RR: rgb(253,143,255)",253,143,255
554,128,128,/997/8/343/313/323/128/,Midbrain,"Midbrain, motor related",Midbrain reticular nucleus,Midbrain reticular nucleus,MRN,MRN,,,,"MRN: rgb(255,143,253)",255,143,253
555,294,294,/997/8/343/313/323/294/,Midbrain,"Midbrain, motor related","Superior colliculus, motor related",Superior colliculus,SCm,SC,m,motor related,,"SCm: rgb(254,143,253)",254,143,253
556,26,26,/997/8/343/313/323/294/26/,Midbrain,"Midbrain, motor related","Superior colliculus, motor related, deep gray layer",Superior colliculus,SCdg,SC,dg,motor related (deep gray layer),,"SCdg: rgb(255,143,255)",255,143,255
557,42,42,/997/8/343/313/323/294/42/,Midbrain,"Midbrain, motor related","Superior colliculus, motor related, deep white layer",Superior colliculus,SCdw,SC,dw,motor related (deep white layer),,"SCdw: rgb(255,143,254)",255,143,254
558,17,17,/997/8/343/313/323/294/17/,Midbrain,"Midbrain, motor related","Superior colliculus, motor related, intermediate white layer",Superior colliculus,SCiw,SC,iw,motor related (intermediate white layer),,"SCiw: rgb(255,144,254)",255,144,254
559,10,10,/997/8/343/313/323/294/10/,Midbrain,"Midbrain, motor related","Superior colliculus, motor related, intermediate gray layer",Superior colliculus,SCig,SC,ig,motor related (intermediate gray layer),,"SCig: rgb(255,144,255)",255,144,255
560,795,795,/997/8/343/313/323/795/,Midbrain,"Midbrain, motor related",Periaqueductal gray,Periaqueductal gray,PAG,PAG,,,,"PAG: rgb(252,143,255)",252,143,255
561,50,50,/997/8/343/313/323/795/50/,Midbrain,"Midbrain, motor related",Precommissural nucleus,Precommissural nucleus,PRC,PRC,,,,"PRC: rgb(254,144,254)",254,144,254
562,67,67,/997/8/343/313/323/795/67/,Midbrain,"Midbrain, motor related",Interstitial nucleus of Cajal,Interstitial nucleus of Cajal,INC,INC,,,,"INC: rgb(255,144,253)",255,144,253
563,587,587,/997/8/343/313/323/795/587/,Midbrain,"Midbrain, motor related",Nucleus of Darkschewitsch,Nucleus of Darkschewitsch,ND,ND,,,,"ND: rgb(253,143,253)",253,143,253
564,614454277,NaN,/997/8/343/313/323/795/614454277/,Midbrain,"Midbrain, motor related",Supraoculomotor periaqueductal gray,Supraoculomotor periaqueductal gray,Su3,Su3,,,,"Su3: rgb(253,144,252)",253,144,252
565,1100,1100,/997/8/343/313/323/1100/,Midbrain,"Midbrain, motor related",Pretectal region,Pretectal region,PRT,PRT,,,,"PRT: rgb(253,142,253)",253,142,253
566,215,215,/997/8/343/313/323/1100/215/,Midbrain,"Midbrain, motor related",Anterior pretectal nucleus,Anterior pretectal nucleus,APN,APN,,,,"APN: rgb(254,142,255)",254,142,255
567,531,531,/997/8/343/313/323/1100/531/,Midbrain,"Midbrain, motor related",Medial pretectal area,Medial pretectal area,MPT,MPT,,,,"MPT: rgb(255,144,252)",255,144,252
568,628,628,/997/8/343/313/323/1100/628/,Midbrain,"Midbrain, motor related",Nucleus of the optic tract,Nucleus of the optic tract,NOT,NOT,,,,"NOT: rgb(255,143,252)",255,143,252
569,634,634,/997/8/343/313/323/1100/634/,Midbrain,"Midbrain, motor related",Nucleus of the posterior commissure,Nucleus of the posterior commissure,NPC,NPC,,,,"NPC: rgb(255,141,254)",255,141,254
570,706,706,/997/8/343/313/323/1100/706/,Midbrain,"Midbrain, motor related",Olivary pretectal nucleus,Olivary pretectal nucleus,OP,OP,,,,"OP: rgb(254,144,252)",254,144,252
571,1061,1061,/997/8/343/313/323/1100/1061/,Midbrain,"Midbrain, motor related",Posterior pretectal nucleus,Posterior pretectal nucleus,PPT,PPT,,,,"PPT: rgb(252,143,254)",252,143,254
572,549009203,NaN,/997/8/343/313/323/1100/549009203/,Midbrain,"Midbrain, motor related",Retroparafascicular nucleus,Retroparafascicular nucleus,RPF,RPF,,,,"RPF: rgb(253,141,255)",253,141,255
573,616,616,/997/8/343/313/323/616/,Midbrain,"Midbrain, motor related",Cuneiform nucleus,Cuneiform nucleus,CUN,CUN,,,,"CUN: rgb(252,144,255)",252,144,255
574,214,214,/997/8/343/313/323/214/,Midbrain,"Midbrain, motor related",Red nucleus,Red nucleus,RN,RN,,,,"RN: rgb(254,144,253)",254,144,253
575,35,35,/997/8/343/313/323/35/,Midbrain,"Midbrain, motor related",Oculomotor nucleus,Oculomotor nucleus,III,III,,,,"III: rgb(254,144,255)",254,144,255
576,549009211,NaN,/997/8/343/313/323/549009211/,Midbrain,"Midbrain, motor related",Medial accesory oculomotor nucleus,Medial accesory oculomotor nucleus,MA3,MA3,,,,"MA3: rgb(252,142,255)",252,142,255
577,975,975,/997/8/343/313/323/975/,Midbrain,"Midbrain, motor related",Edinger-Westphal nucleus,Edinger-Westphal nucleus,EW,EW,,,,"EW: rgb(254,143,252)",254,143,252
578,115,115,/997/8/343/313/323/115/,Midbrain,"Midbrain, motor related",Trochlear nucleus,Trochlear nucleus,IV,IV,,,,"IV: rgb(253,144,255)",253,144,255
579,606826663,NaN,/997/8/343/313/323/606826663/,Midbrain,"Midbrain, motor related",Paratrochlear nucleus,Paratrochlear nucleus,Pa4,Pa4,,,,"Pa4: rgb(254,141,254)",254,141,254
580,757,757,/997/8/343/313/323/757/,Midbrain,"Midbrain, motor related",Ventral tegmental nucleus,Ventral tegmental nucleus,VTN,VTN,,,,"VTN: rgb(252,144,254)",252,144,254
581,231,231,/997/8/343/313/323/231/,Midbrain,"Midbrain, motor related",Anterior tegmental nucleus,Anterior tegmental nucleus,AT,AT,,,,"AT: rgb(253,144,254)",253,144,254
582,66,66,/997/8/343/313/323/66/,Midbrain,"Midbrain, motor related",Lateral terminal nucleus of the accessory optic tract,Lateral terminal nucleus of the accessory optic tract,LT,LT,,,,"LT: rgb(254,143,254)",254,143,254
583,75,75,/997/8/343/313/323/75/,Midbrain,"Midbrain, motor related",Dorsal terminal nucleus of the accessory optic tract,Dorsal terminal nucleus of the accessory optic tract,DT,DT,,,,"DT: rgb(255,142,255)",255,142,255
584,58,58,/997/8/343/313/323/58/,Midbrain,"Midbrain, motor related",Medial terminal nucleus of the accessory optic tract,Medial terminal nucleus of the accessory optic tract,MT,MT,,,,"MT: rgb(254,143,255)",254,143,255
585,348,348,/997/8/343/313/348/,Midbrain,"Midbrain, behavioral state related","Midbrain, behavioral state related",Midbrain,MBsta,MB,sta,behavioral state related,,"MBsta: rgb(253,143,254)",253,143,254
586,374,374,/997/8/343/313/348/374/,Midbrain,"Midbrain, behavioral state related","Substantia nigra, compact part","Substantia nigra, compact part",SNc,SNc,,,,"SNc: rgb(255,166,253)",255,166,253
587,1052,1052,/997/8/343/313/348/1052/,Midbrain,"Midbrain, behavioral state related",Pedunculopontine nucleus,Pedunculopontine nucleus,PPN,PPN,,,,"PPN: rgb(255,165,253)",255,165,253
588,165,165,/997/8/343/313/348/165/,Midbrain,"Midbrain, behavioral state related",Midbrain raphe nuclei,Midbrain raphe nuclei,RAmb,RAmb,,,,"RAmb: rgb(255,165,255)",255,165,255
589,12,12,/997/8/343/313/348/165/12/,Midbrain,"Midbrain, behavioral state related",Interfascicular nucleus raphe,Interfascicular nucleus raphe,IF,IF,,,,"IF: rgb(255,166,255)",255,166,255
590,100,100,/997/8/343/313/348/165/100/,Midbrain,"Midbrain, behavioral state related",Interpeduncular nucleus,Interpeduncular nucleus,IPN,IPN,,,,"IPN: rgb(255,166,254)",255,166,254
591,607344834,NaN,/997/8/343/313/348/165/100/607344834/,Midbrain,"Midbrain, behavioral state related","Interpeduncular nucleus, rostral","Interpeduncular nucleus, rostral",IPR,IPR,,,,"IPR: rgb(255,164,254)",255,164,254
592,607344838,NaN,/997/8/343/313/348/165/100/607344838/,Midbrain,"Midbrain, behavioral state related","Interpeduncular nucleus, caudal","Interpeduncular nucleus, caudal",IPC,IPC,,,,"IPC: rgb(255,165,254)",255,165,254
593,607344842,NaN,/997/8/343/313/348/165/100/607344842/,Midbrain,"Midbrain, behavioral state related","Interpeduncular nucleus, apical","Interpeduncular nucleus, apical",IPA,IPA,,,,"IPA: rgb(254,166,254)",254,166,254
594,607344846,NaN,/997/8/343/313/348/165/100/607344846/,Midbrain,"Midbrain, behavioral state related","Interpeduncular nucleus, lateral","Interpeduncular nucleus, lateral",IPL,IPL,,,,"IPL: rgb(254,165,255)",254,165,255
595,607344850,NaN,/997/8/343/313/348/165/100/607344850/,Midbrain,"Midbrain, behavioral state related","Interpeduncular nucleus, intermediate","Interpeduncular nucleus, intermediate",IPI,IPI,,,,"IPI: rgb(254,166,253)",254,166,253
596,607344854,NaN,/997/8/343/313/348/165/100/607344854/,Midbrain,"Midbrain, behavioral state related","Interpeduncular nucleus, dorsomedial","Interpeduncular nucleus, dorsomedial",IPDM,IPDM,,,,"IPDM: rgb(254,164,255)",254,164,255
597,607344858,NaN,/997/8/343/313/348/165/100/607344858/,Midbrain,"Midbrain, behavioral state related","Interpeduncular nucleus, dorsolateral","Interpeduncular nucleus, dorsolateral",IPDL,IPDL,,,,"IPDL: rgb(253,166,254)",253,166,254
598,607344862,NaN,/997/8/343/313/348/165/100/607344862/,Midbrain,"Midbrain, behavioral state related","Interpeduncular nucleus, rostrolateral","Interpeduncular nucleus, rostrolateral",IPRL,IPRL,,,,"IPRL: rgb(254,165,254)",254,165,254
599,197,197,/997/8/343/313/348/165/197/,Midbrain,"Midbrain, behavioral state related",Rostral linear nucleus raphe,Rostral linear nucleus raphe,RL,RL,,,,"RL: rgb(254,166,255)",254,166,255
600,591,591,/997/8/343/313/348/165/591/,Midbrain,"Midbrain, behavioral state related",Central linear nucleus raphe,Central linear nucleus raphe,CLI,CLI,,,,"CLI: rgb(255,164,255)",255,164,255
601,872,872,/997/8/343/313/348/165/872/,Midbrain,"Midbrain, behavioral state related",Dorsal nucleus raphe,Dorsal nucleus raphe,DR,DR,,,,"DR: rgb(253,166,255)",253,166,255
602,1065,1065,/997/8/343/1065/,Hindbrain,Hindbrain,Hindbrain,Hindbrain,HB,HB,,,,"HB: rgb(255,155,135)",255,155,135
603,771,771,/997/8/343/1065/771/,Pons,Pons,Pons,Pons,P,P,,,,"P: rgb(255,155,136)",255,155,136
604,1132,1132,/997/8/343/1065/771/1132/,Pons,"Pons, sensory related","Pons, sensory related",Pons,P-sen,P,sen,sensory related,,"P-sen: rgb(255,172,109)",255,172,109
605,612,612,/997/8/343/1065/771/1132/612/,Pons,"Pons, sensory related",Nucleus of the lateral lemniscus,Nucleus of the lateral lemniscus,NLL,NLL,,,,"NLL: rgb(255,172,111)",255,172,111
606,7,7,/997/8/343/1065/771/1132/7/,Pons,"Pons, sensory related",Principal sensory nucleus of the trigeminal,Principal sensory nucleus of the trigeminal,PSV,PSV,,,,"PSV: rgb(255,174,111)",255,174,111
607,867,867,/997/8/343/1065/771/1132/867/,Pons,"Pons, sensory related",Parabrachial nucleus,Parabrachial nucleus,PB,PB,,,,"PB: rgb(255,173,109)",255,173,109
608,123,123,/997/8/343/1065/771/1132/867/123/,Pons,"Pons, sensory related",Koelliker-Fuse subnucleus,Koelliker-Fuse subnucleus,KF,KF,,,,"KF: rgb(254,173,110)",254,173,110
609,398,398,/997/8/343/1065/771/1132/398/,Pons,"Pons, sensory related",Superior olivary complex,Superior olivary complex,SOC,SOC,,,,"SOC: rgb(255,174,109)",255,174,109
610,122,122,/997/8/343/1065/771/1132/398/122/,Pons,"Pons, sensory related","Superior olivary complex, periolivary region","Superior olivary complex, periolivary region",POR,POR,,,,"POR: rgb(254,173,111)",254,173,111
611,105,105,/997/8/343/1065/771/1132/398/105/,Pons,"Pons, sensory related","Superior olivary complex, medial part",Superior olivary complex,SOCm,SOC,m,medial,,"SOCm: rgb(255,173,110)",255,173,110
612,114,114,/997/8/343/1065/771/1132/398/114/,Pons,"Pons, sensory related","Superior olivary complex, lateral part",Superior olivary complex,SOCl,SOC,l,lateral,,"SOCl: rgb(254,174,110)",254,174,110
613,987,987,/997/8/343/1065/771/987/,Pons,"Pons, motor related","Pons, motor related",Pons,P-mot,P,mot,motor related,,"P-mot: rgb(255,184,134)",255,184,134
614,280,280,/997/8/343/1065/771/987/280/,Pons,"Pons, motor related",Barrington's nucleus,Barrington's nucleus,B,B,,,,"B: rgb(255,186,134)",255,186,134
615,880,880,/997/8/343/1065/771/987/880/,Pons,"Pons, motor related",Dorsal tegmental nucleus,Dorsal tegmental nucleus,DTN,DTN,,,,"DTN: rgb(254,185,133)",254,185,133
616,599626927,NaN,/997/8/343/1065/771/987/599626927/,Pons,"Pons, motor related",Posterodorsal tegmental nucleus,Posterodorsal tegmental nucleus,PDTg,PDTg,,,,"PDTg: rgb(255,185,132)",255,185,132
617,898,898,/997/8/343/1065/771/987/898/,Pons,"Pons, motor related",Pontine central gray,Pontine central gray,PCG,PCG,,,,"PCG: rgb(255,186,132)",255,186,132
618,931,931,/997/8/343/1065/771/987/931/,Pons,"Pons, motor related",Pontine gray,Pontine gray,PG,PG,,,,"PG: rgb(255,184,133)",255,184,133
619,1093,1093,/997/8/343/1065/771/987/1093/,Pons,"Pons, motor related","Pontine reticular nucleus, caudal part","Pontine reticular nucleus, caudal part",PRNc,PRNc,,,,"PRNc: rgb(253,186,134)",253,186,134
620,318,318,/997/8/343/1065/771/987/318/,Pons,"Pons, motor related",Supragenual nucleus,Supragenual nucleus,SG,SG,,,,"SG: rgb(255,185,134)",255,185,134
621,534,534,/997/8/343/1065/771/987/534/,Pons,"Pons, motor related",Supratrigeminal nucleus,Supratrigeminal nucleus,SUT,SUT,,,,"SUT: rgb(254,186,134)",254,186,134
622,574,574,/997/8/343/1065/771/987/574/,Pons,"Pons, motor related",Tegmental reticular nucleus,Tegmental reticular nucleus,TRN,TRN,,,,"TRN: rgb(254,186,133)",254,186,133
623,621,621,/997/8/343/1065/771/987/621/,Pons,"Pons, motor related",Motor nucleus of trigeminal,Motor nucleus of trigeminal,V,V,,,,"V: rgb(254,185,134)",254,185,134
624,549009215,NaN,/997/8/343/1065/771/987/549009215/,Pons,"Pons, motor related",Peritrigeminal zone,Peritrigeminal zone,P5,P5,,,,"P5: rgb(254,184,134)",254,184,134
625,549009219,NaN,/997/8/343/1065/771/987/549009219/,Pons,"Pons, motor related",Accessory trigeminal nucleus,Accessory trigeminal nucleus,Acs5,Acs5,,,,"Acs5: rgb(253,186,133)",253,186,133
626,549009223,NaN,/997/8/343/1065/771/987/549009223/,Pons,"Pons, motor related",Parvicellular motor 5 nucleus,Parvicellular motor 5 nucleus,PC5,PC5,,,,"PC5: rgb(253,185,134)",253,185,134
627,549009227,NaN,/997/8/343/1065/771/987/549009227/,Pons,"Pons, motor related",Intertrigeminal nucleus,Intertrigeminal nucleus,I5,I5,,,,"I5: rgb(254,185,132)",254,185,132
628,1117,1117,/997/8/343/1065/771/1117/,Pons,"Pons, behavioral state related","Pons, behavioral state related",Pons,P-sat,P,sat,behavioral state related,,"P-sat: rgb(255,193,149)",255,193,149
629,679,679,/997/8/343/1065/771/1117/679/,Pons,"Pons, behavioral state related",Superior central nucleus raphe,Superior central nucleus raphe,CS,CS,,,,"CS: rgb(255,195,147)",255,195,147
630,147,147,/997/8/343/1065/771/1117/147/,Pons,"Pons, behavioral state related",Locus ceruleus,Locus ceruleus,LC,LC,,,,"LC: rgb(253,195,149)",253,195,149
631,162,162,/997/8/343/1065/771/1117/162/,Pons,"Pons, behavioral state related",Laterodorsal tegmental nucleus,Laterodorsal tegmental nucleus,LDT,LDT,,,,"LDT: rgb(254,195,149)",254,195,149
632,604,604,/997/8/343/1065/771/1117/604/,Pons,"Pons, behavioral state related",Nucleus incertus,Nucleus incertus,NI,NI,,,,"NI: rgb(254,194,148)",254,194,148
633,146,146,/997/8/343/1065/771/1117/146/,Pons,"Pons, behavioral state related",Pontine reticular nucleus,Pontine reticular nucleus,PRNr,PRNr,,,,"PRNr: rgb(255,194,149)",255,194,149
634,238,238,/997/8/343/1065/771/1117/238/,Pons,"Pons, behavioral state related",Nucleus raphe pontis,Nucleus raphe pontis,RPO,RPO,,,,"RPO: rgb(255,194,148)",255,194,148
635,350,350,/997/8/343/1065/771/1117/350/,Pons,"Pons, behavioral state related",Subceruleus nucleus,Subceruleus nucleus,SLC,SLC,,,,"SLC: rgb(254,195,148)",254,195,148
636,358,358,/997/8/343/1065/771/1117/358/,Pons,"Pons, behavioral state related",Sublaterodorsal nucleus,Sublaterodorsal nucleus,SLD,SLD,,,,"SLD: rgb(254,194,149)",254,194,149
637,354,354,/997/8/343/1065/354/,Medulla,Medulla,Medulla,Medulla,MY,MY,,,,"MY: rgb(255,155,205)",255,155,205
638,386,386,/997/8/343/1065/354/386/,Medulla,"Medulla, sensory related","Medulla, sensory related",Medulla,MY-sen,MY,sen,sensory related,,"MY-sen: rgb(255,163,210)",255,163,210
639,207,207,/997/8/343/1065/354/386/207/,Medulla,"Medulla, sensory related",Area postrema,Area postrema,AP,AP,,,,"AP: rgb(255,165,208)",255,165,208
640,607,607,/997/8/343/1065/354/386/607/,Medulla,"Medulla, sensory related",Cochlear nuclei,Cochlear nuclei,CN,CN,,,,"CN: rgb(254,165,208)",254,165,208
641,96,96,/997/8/343/1065/354/386/607/96/,Medulla,"Medulla, sensory related",Dorsal cochlear nucleus,Dorsal cochlear nucleus,DCO,DCO,,,,"DCO: rgb(254,165,209)",254,165,209
642,101,101,/997/8/343/1065/354/386/607/101/,Medulla,"Medulla, sensory related",Ventral cochlear nucleus,Ventral cochlear nucleus,VCO,VCO,,,,"VCO: rgb(254,164,210)",254,164,210
643,720,720,/997/8/343/1065/354/386/720/,Medulla,"Medulla, sensory related",Dorsal column nuclei,Dorsal column nuclei,DCN,DCN,,,,"DCN: rgb(253,163,210)",253,163,210
644,711,711,/997/8/343/1065/354/386/720/711/,Medulla,"Medulla, sensory related",Cuneate nucleus,Cuneate nucleus,CU,CU,,,,"CU: rgb(253,165,208)",253,165,208
645,1039,1039,/997/8/343/1065/354/386/720/1039/,Medulla,"Medulla, sensory related",Gracile nucleus,Gracile nucleus,GR,GR,,,,"GR: rgb(254,163,208)",254,163,208
646,903,903,/997/8/343/1065/354/386/903/,Medulla,"Medulla, sensory related",External cuneate nucleus,External cuneate nucleus,ECU,ECU,,,,"ECU: rgb(255,162,210)",255,162,210
647,642,642,/997/8/343/1065/354/386/642/,Medulla,"Medulla, sensory related",Nucleus of the trapezoid body,Nucleus of the trapezoid body,NTB,NTB,,,,"NTB: rgb(254,163,210)",254,163,210
648,651,651,/997/8/343/1065/354/386/651/,Medulla,"Medulla, sensory related",Nucleus of the solitary tract,Nucleus of the solitary tract,NTS,NTS,,,,"NTS: rgb(253,165,209)",253,165,209
649,429,429,/997/8/343/1065/354/386/429/,Medulla,"Medulla, sensory related","Spinal nucleus of the trigeminal, caudal part","Spinal nucleus of the trigeminal, caudal part",SPVC,SPVC,,,,"SPVC: rgb(253,164,208)",253,164,208
650,437,437,/997/8/343/1065/354/386/437/,Medulla,"Medulla, sensory related","Spinal nucleus of the trigeminal, interpolar part","Spinal nucleus of the trigeminal, interpolar part",SPVI,SPVI,,,,"SPVI: rgb(253,165,210)",253,165,210
651,445,445,/997/8/343/1065/354/386/445/,Medulla,"Medulla, sensory related","Spinal nucleus of the trigeminal, oral part","Spinal nucleus of the trigeminal, oral part",SPVO,SPVO,,,,"SPVO: rgb(255,164,208)",255,164,208
652,589508451,NaN,/997/8/343/1065/354/386/589508451/,Medulla,"Medulla, sensory related",Paratrigeminal nucleus,Paratrigeminal nucleus,Pa5,Pa5,,,,"Pa5: rgb(253,163,209)",253,163,209
653,370,370,/997/8/343/1065/354/370/,Medulla,"Medulla, motor related","Medulla, motor related",Medulla,MY-mot,MY,mot,motor related,,"MY-mot: rgb(254,178,215)",254,178,215
654,653,653,/997/8/343/1065/354/370/653/,Medulla,"Medulla, motor related",Abducens nucleus,Abducens nucleus,VI,VI,,,,"VI: rgb(253,177,217)",253,177,217
655,661,661,/997/8/343/1065/354/370/661/,Medulla,"Medulla, motor related",Facial motor nucleus,Facial motor nucleus,VII,VII,,,,"VII: rgb(255,179,214)",255,179,214
656,576,576,/997/8/343/1065/354/370/576/,Medulla,"Medulla, motor related",Accessory facial motor nucleus,Accessory facial motor nucleus,ACVII,ACVII,,,,"ACVII: rgb(253,176,217)",253,176,217
657,135,135,/997/8/343/1065/354/370/135/,Medulla,"Medulla, motor related",Nucleus ambiguus,Nucleus ambiguus,AMB,AMB,,,,"AMB: rgb(254,179,217)",254,179,217
658,939,939,/997/8/343/1065/354/370/135/939/,Medulla,"Medulla, motor related","Nucleus ambiguus, dorsal division",Nucleus ambiguus,AMBd,AMB,d,dorsal,,"AMBd: rgb(254,179,214)",254,179,214
659,143,143,/997/8/343/1065/354/370/135/143/,Medulla,"Medulla, motor related","Nucleus ambiguus, ventral division",Nucleus ambiguus,AMBv,AMB,v,ventral,,"AMBv: rgb(254,179,216)",254,179,216
660,839,839,/997/8/343/1065/354/370/839/,Medulla,"Medulla, motor related",Dorsal motor nucleus of the vagus nerve,Dorsal motor nucleus of the vagus nerve,DMX,DMX,,,,"DMX: rgb(253,177,216)",253,177,216
661,1048,1048,/997/8/343/1065/354/370/1048/,Medulla,"Medulla, motor related",Gigantocellular reticular nucleus,Gigantocellular reticular nucleus,GRN,GRN,,,,"GRN: rgb(254,176,216)",254,176,216
662,372,372,/997/8/343/1065/354/370/372/,Medulla,"Medulla, motor related",Infracerebellar nucleus,Infracerebellar nucleus,ICB,ICB,,,,"ICB: rgb(254,177,216)",254,177,216
663,83,83,/997/8/343/1065/354/370/83/,Medulla,"Medulla, motor related",Inferior olivary complex,Inferior olivary complex,IO,IO,,,,"IO: rgb(255,179,216)",255,179,216
664,136,136,/997/8/343/1065/354/370/136/,Medulla,"Medulla, motor related",Intermediate reticular nucleus,Intermediate reticular nucleus,IRN,IRN,,,,"IRN: rgb(255,178,216)",255,178,216
665,106,106,/997/8/343/1065/354/370/106/,Medulla,"Medulla, motor related",Inferior salivatory nucleus,Inferior salivatory nucleus,ISN,ISN,,,,"ISN: rgb(255,178,217)",255,178,217
666,203,203,/997/8/343/1065/354/370/203/,Medulla,"Medulla, motor related",Linear nucleus of the medulla,Linear nucleus of the medulla,LIN,LIN,,,,"LIN: rgb(255,177,216)",255,177,216
667,235,235,/997/8/343/1065/354/370/235/,Medulla,"Medulla, motor related",Lateral reticular nucleus,Lateral reticular nucleus,LRN,LRN,,,,"LRN: rgb(253,179,216)",253,179,216
668,955,955,/997/8/343/1065/354/370/235/955/,Medulla,"Medulla, motor related","Lateral reticular nucleus, magnocellular part",Lateral reticular nucleus,LRNm,LRN,m,magnocellular,,"LRNm: rgb(252,179,215)",252,179,215
669,963,963,/997/8/343/1065/354/370/235/963/,Medulla,"Medulla, motor related","Lateral reticular nucleus, parvicellular part",Lateral reticular nucleus,LRNp,LRN,p,parvicellular,,"LRNp: rgb(254,176,217)",254,176,217
670,307,307,/997/8/343/1065/354/370/307/,Medulla,"Medulla, motor related",Magnocellular reticular nucleus,Magnocellular reticular nucleus,MARN,MARN,,,,"MARN: rgb(253,178,217)",253,178,217
671,395,395,/997/8/343/1065/354/370/395/,Medulla,"Medulla, motor related",Medullary reticular nucleus,Medullary reticular nucleus,MDRN,MDRN,,,,"MDRN: rgb(253,178,216)",253,178,216
672,1098,1098,/997/8/343/1065/354/370/395/1098/,Medulla,"Medulla, motor related","Medullary reticular nucleus, dorsal part",Medullary reticular nucleus,MDRNd,MDRN,d,dorsal,,"MDRNd: rgb(253,177,215)",253,177,215
673,1107,1107,/997/8/343/1065/354/370/395/1107/,Medulla,"Medulla, motor related","Medullary reticular nucleus, ventral part",Medullary reticular nucleus,MDRNv,MDRN,v,ventral,,"MDRNv: rgb(255,177,214)",255,177,214
674,852,852,/997/8/343/1065/354/370/852/,Medulla,"Medulla, motor related",Parvicellular reticular nucleus,Parvicellular reticular nucleus,PARN,PARN,,,,"PARN: rgb(252,179,217)",252,179,217
675,859,859,/997/8/343/1065/354/370/859/,Medulla,"Medulla, motor related",Parasolitary nucleus,Parasolitary nucleus,PAS,PAS,,,,"PAS: rgb(255,178,214)",255,178,214
676,938,938,/997/8/343/1065/354/370/938/,Medulla,"Medulla, motor related",Paragigantocellular reticular nucleus,Paragigantocellular reticular nucleus,PGRN,PGRN,,,,"PGRN: rgb(255,176,216)",255,176,216
