cluster_alias,neurotransmitter,supercluster,cluster,subcluster
1836,HDC VGLUT2,Mammillary body,Mmb_329,Mmb_329_1836
1837,VGLUT2,Mammillary body,Mmb_330,Mmb_330_1837
1838,VGLUT2,Mammillary body,Mmb_330,Mmb_330_1838
1839,VGLUT2,Mammillary body,Mmb_330,Mmb_330_1839
1840,VGLUT2,Mammillary body,Mmb_330,Mmb_330_1840
1841,VGLUT2,Mammillary body,Mmb_330,Mmb_330_1841
1842,VGLUT2,Mammillary body,Mmb_330,Mmb_330_1842
1843,VGLUT2,Mammillary body,Mmb_330,Mmb_330_1843
1844,VGLUT2,Mammillary body,Mmb_326,Mmb_326_1844
1845,VGLUT2,Mammillary body,Mmb_326,Mmb_326_1845
1846,HDC VGLUT2,Mammillary body,Mmb_328,Mmb_328_1846
1847,HDC VGLUT2,Mammillary body,Mmb_328,Mmb_328_1847
1848,HDC VGLUT2,Mammillary body,Mmb_328,Mmb_328_1848
1849,VGLUT2,Mammillary body,Mmb_324,Mmb_324_1849
1850,VGLUT2,Mammillary body,Mmb_325,Mmb_325_1850
1851,VGLUT2,Mammillary body,Mmb_326,Mmb_326_1851
1852,VGLUT2,Mammillary body,Mmb_326,Mmb_326_1852
1853,VGLUT2,Mammillary body,Mmb_327,Mmb_327_1853
1854,VGLUT2,Mammillary body,Mmb_327,Mmb_327_1854
1855,VGLUT2,Mammillary body,Mmb_325,Mmb_325_1855
1856,VGLUT2,Mammillary body,Mmb_324,Mmb_324_1856
1857,VGLUT2,Mammillary body,Mmb_324,Mmb_324_1857
1858,VGLUT2,Mammillary body,Mmb_327,Mmb_327_1858
1859,VGLUT2,Splatter,Splat_384,Splat_384_1859
1860,VGLUT2,Splatter,Splat_384,Splat_384_1860
1861,VGLUT2,Splatter,Splat_384,Splat_384_1861
1862,VGLUT2,Splatter,Splat_384,Splat_384_1862
1863,VGLUT2 VGLUT3,Splatter,Splat_336,Splat_336_1863
1864,VGLUT2 VGLUT3,Splatter,Splat_336,Splat_336_1864
1865,VGLUT2 VGLUT3,Splatter,Splat_336,Splat_336_1865
1866,VGLUT2 VGLUT3,Splatter,Splat_336,Splat_336_1866
1867,VGLUT2 VGLUT3,Splatter,Splat_336,Splat_336_1867
1868,VGLUT2 VGLUT3,Splatter,Splat_336,Splat_336_1868
1869,DA VGLUT2,Splatter,Splat_395,Splat_395_1869
1870,DA VGLUT2,Splatter,Splat_395,Splat_395_1870
1871,DA VGLUT2,Splatter,Splat_395,Splat_395_1871
1872,DA VGLUT2,Splatter,Splat_395,Splat_395_1872
1873,DA VGLUT2,Splatter,Splat_395,Splat_395_1873
1874,DA VGLUT2,Splatter,Splat_395,Splat_395_1874
1875,DA VGLUT2,Splatter,Splat_395,Splat_395_1875
1876,DA VGLUT2,Splatter,Splat_395,Splat_395_1876
1877,GABA,Splatter,Splat_355,Splat_355_1877
1878,GABA,Splatter,Splat_355,Splat_355_1878
1879,GABA,Splatter,Splat_355,Splat_355_1879
1880,GABA,Splatter,Splat_353,Splat_353_1880
1881,GABA,Splatter,Splat_353,Splat_353_1881
1882,GABA,Splatter,Splat_353,Splat_353_1882
1883,GABA,Splatter,Splat_353,Splat_353_1883
1884,GABA,Splatter,Splat_353,Splat_353_1884
1885,GABA,Splatter,Splat_353,Splat_353_1885
1886,GABA,Splatter,Splat_361,Splat_361_1886
1887,GABA,Splatter,Splat_361,Splat_361_1887
1888,GABA,Splatter,Splat_361,Splat_361_1888
1889,GABA,Splatter,Splat_361,Splat_361_1889
1890,GABA,Splatter,Splat_361,Splat_361_1890
1891,GABA,Splatter,Splat_358,Splat_358_1891
1892,GABA,Splatter,Splat_358,Splat_358_1892
1893,GABA,Splatter,Splat_358,Splat_358_1893
1894,GABA,Splatter,Splat_361,Splat_361_1894
1895,GABA,Splatter,Splat_361,Splat_361_1895
1896,GABA,Splatter,Splat_361,Splat_361_1896
1897,GABA,Splatter,Splat_361,Splat_361_1897
1898,GABA,Splatter,Splat_355,Splat_355_1898
1899,GABA,Splatter,Splat_355,Splat_355_1899
1900,GABA,Splatter,Splat_355,Splat_355_1900
1901,GABA,Splatter,Splat_355,Splat_355_1901
1902,GABA,Splatter,Splat_355,Splat_355_1902
1903,GABA,Splatter,Splat_358,Splat_358_1903
1904,GABA,Splatter,Splat_358,Splat_358_1904
1905,GABA,Splatter,Splat_355,Splat_355_1905
1906,GABA,Splatter,Splat_360,Splat_360_1906
1907,GABA,Splatter,Splat_360,Splat_360_1907
1908,GABA,Splatter,Splat_360,Splat_360_1908
1909,GABA,Splatter,Splat_360,Splat_360_1909
1910,GABA,Splatter,Splat_360,Splat_360_1910
1911,GABA,Splatter,Splat_355,Splat_355_1911
1912,GABA,Splatter,Splat_360,Splat_360_1912
1913,GABA,Splatter,Splat_360,Splat_360_1913
1914,GABA,Splatter,Splat_360,Splat_360_1914
1915,GABA,Splatter,Splat_360,Splat_360_1915
1916,GABA,Splatter,Splat_360,Splat_360_1916
1917,GABA,Splatter,Splat_360,Splat_360_1917
1918,GABA,Splatter,Splat_359,Splat_359_1918
1919,GABA,Splatter,Splat_359,Splat_359_1919
1920,GABA,Splatter,Splat_359,Splat_359_1920
1921,GABA,Splatter,Splat_359,Splat_359_1921
1922,GABA,Splatter,Splat_359,Splat_359_1922
1923,GABA,Splatter,Splat_359,Splat_359_1923
1924,GABA,Splatter,Splat_359,Splat_359_1924
1925,GABA,Splatter,Splat_359,Splat_359_1925
1926,GABA,Splatter,Splat_359,Splat_359_1926
1927,GABA,Splatter,Splat_359,Splat_359_1927
1928,GABA,Splatter,Splat_359,Splat_359_1928
1929,GABA,Splatter,Splat_352,Splat_352_1929
1930,GABA,Splatter,Splat_359,Splat_359_1930
1931,GABA,Splatter,Splat_359,Splat_359_1931
1932,GABA,Splatter,Splat_356,Splat_356_1932
1933,GABA,Splatter,Splat_359,Splat_359_1933
1934,GABA,Splatter,Splat_352,Splat_352_1934
1935,GABA,Splatter,Splat_352,Splat_352_1935
1936,GABA,Splatter,Splat_352,Splat_352_1936
1937,GABA,Splatter,Splat_352,Splat_352_1937
1938,VGLUT1 VGLUT2,Amygdala excitatory,Amex_406,Amex_406_1938
1939,VGLUT1 VGLUT2,Amygdala excitatory,Amex_406,Amex_406_1939
1940,VGLUT1 VGLUT2,Amygdala excitatory,Amex_406,Amex_406_1940
1941,VGLUT1 VGLUT2,Amygdala excitatory,Amex_406,Amex_406_1941
1942,VGLUT1 VGLUT2,Amygdala excitatory,Amex_405,Amex_405_1942
1943,VGLUT1 VGLUT2,Amygdala excitatory,Amex_405,Amex_405_1943
1944,VGLUT1 VGLUT2,Amygdala excitatory,Amex_406,Amex_406_1944
1945,VGLUT1 VGLUT2,Amygdala excitatory,Amex_405,Amex_405_1945
1946,VGLUT1 VGLUT2,Amygdala excitatory,Amex_405,Amex_405_1946
1947,VGLUT1 VGLUT2,Amygdala excitatory,Amex_405,Amex_405_1947
1948,VGLUT1 VGLUT2,Amygdala excitatory,Amex_405,Amex_405_1948
1949,VGLUT1 VGLUT2,Amygdala excitatory,Amex_405,Amex_405_1949
1950,VGLUT1 VGLUT2,Amygdala excitatory,Amex_405,Amex_405_1950
1951,VGLUT1 VGLUT2,Amygdala excitatory,Amex_158,Amex_158_1951
1952,VGLUT1 VGLUT2,Miscellaneous,Misc_164,Misc_164_1952
1953,VGLUT1 VGLUT2,Amygdala excitatory,Amex_406,Amex_406_1953
1954,VGLUT1 VGLUT2,Amygdala excitatory,Amex_406,Amex_406_1954
1955,VGLUT1 VGLUT2,Amygdala excitatory,Amex_406,Amex_406_1955
1956,VGLUT1 VGLUT2,Amygdala excitatory,Amex_406,Amex_406_1956
1957,VGLUT1 VGLUT2,Amygdala excitatory,Amex_406,Amex_406_1957
1958,VGLUT1 VGLUT2,Amygdala excitatory,Amex_406,Amex_406_1958
1959,VGLUT1 VGLUT2,Amygdala excitatory,Amex_405,Amex_405_1959
1960,GABA,Splatter,Splat_403,Splat_403_1960
1961,GABA,Splatter,Splat_403,Splat_403_1961
1962,GABA,Splatter,Splat_403,Splat_403_1962
1963,GABA,Splatter,Splat_403,Splat_403_1963
1964,GABA,Splatter,Splat_403,Splat_403_1964
1965,GABA,Splatter,Splat_403,Splat_403_1965
1966,GABA,Splatter,Splat_403,Splat_403_1966
1967,GABA,Splatter,Splat_403,Splat_403_1967
1968,GABA,Splatter,Splat_403,Splat_403_1968
1969,GABA,Splatter,Splat_403,Splat_403_1969
1970,GABA,Splatter,Splat_403,Splat_403_1970
1971,GABA,Splatter,Splat_403,Splat_403_1971
1972,GABA,Eccentric medium spiny neuron,EMSN_224,EMSN_224_1972
1973,GABA,Eccentric medium spiny neuron,EMSN_224,EMSN_224_1973
1974,GABA,Eccentric medium spiny neuron,EMSN_224,EMSN_224_1974
1975,GABA,Eccentric medium spiny neuron,EMSN_224,EMSN_224_1975
1976,GABA,Eccentric medium spiny neuron,EMSN_224,EMSN_224_1976
1977,GABA,Eccentric medium spiny neuron,EMSN_224,EMSN_224_1977
1978,GABA,Eccentric medium spiny neuron,EMSN_224,EMSN_224_1978
1979,GABA,Eccentric medium spiny neuron,EMSN_224,EMSN_224_1979
1980,GABA,Eccentric medium spiny neuron,EMSN_224,EMSN_224_1980
1981,GABA,Eccentric medium spiny neuron,EMSN_222,EMSN_222_1981
1982,GABA,Eccentric medium spiny neuron,EMSN_222,EMSN_222_1982
1983,GABA,Eccentric medium spiny neuron,EMSN_224,EMSN_224_1983
1984,GABA,Eccentric medium spiny neuron,EMSN_222,EMSN_222_1984
1985,GABA,Eccentric medium spiny neuron,EMSN_222,EMSN_222_1985
1986,GABA,Eccentric medium spiny neuron,EMSN_222,EMSN_222_1986
1987,GABA,Eccentric medium spiny neuron,EMSN_222,EMSN_222_1987
1988,GABA,Eccentric medium spiny neuron,EMSN_223,EMSN_223_1988
1989,GABA,Eccentric medium spiny neuron,EMSN_223,EMSN_223_1989
1990,GABA,Eccentric medium spiny neuron,EMSN_223,EMSN_223_1990
1991,GABA,Eccentric medium spiny neuron,EMSN_223,EMSN_223_1991
1992,GABA,Eccentric medium spiny neuron,EMSN_223,EMSN_223_1992
1993,GABA,Eccentric medium spiny neuron,EMSN_223,EMSN_223_1993
1994,GABA,Eccentric medium spiny neuron,EMSN_223,EMSN_223_1994
1995,GABA,Eccentric medium spiny neuron,EMSN_225,EMSN_225_1995
1996,GABA,Eccentric medium spiny neuron,EMSN_233,EMSN_233_1996
1997,GABA,Eccentric medium spiny neuron,EMSN_233,EMSN_233_1997
1998,GABA,Eccentric medium spiny neuron,EMSN_225,EMSN_225_1998
1999,GABA,Eccentric medium spiny neuron,EMSN_225,EMSN_225_1999
2000,GABA,Eccentric medium spiny neuron,EMSN_225,EMSN_225_2000
2001,GABA,Eccentric medium spiny neuron,EMSN_225,EMSN_225_2001
2002,GABA,Eccentric medium spiny neuron,EMSN_225,EMSN_225_2002
2003,GABA,Eccentric medium spiny neuron,EMSN_225,EMSN_225_2003
2004,GABA,Eccentric medium spiny neuron,EMSN_226,EMSN_226_2004
2005,GABA,Eccentric medium spiny neuron,EMSN_226,EMSN_226_2005
2006,GABA,Eccentric medium spiny neuron,EMSN_226,EMSN_226_2006
2007,GABA,Eccentric medium spiny neuron,EMSN_226,EMSN_226_2007
2008,GABA,Eccentric medium spiny neuron,EMSN_226,EMSN_226_2008
2009,GABA,Eccentric medium spiny neuron,EMSN_226,EMSN_226_2009
2010,GABA,Eccentric medium spiny neuron,EMSN_226,EMSN_226_2010
2011,GABA,Eccentric medium spiny neuron,EMSN_233,EMSN_233_2011
2012,GABA,Eccentric medium spiny neuron,EMSN_227,EMSN_227_2012
2013,GABA,Eccentric medium spiny neuron,EMSN_227,EMSN_227_2013
2014,GABA,Eccentric medium spiny neuron,EMSN_227,EMSN_227_2014
2015,GABA,Eccentric medium spiny neuron,EMSN_227,EMSN_227_2015
2016,GABA,Medium spiny neuron,MSN_219,MSN_219_2016
2017,GABA,Medium spiny neuron,MSN_219,MSN_219_2017
2018,GABA,Medium spiny neuron,MSN_219,MSN_219_2018
2019,GABA,Medium spiny neuron,MSN_211,MSN_211_2019
2020,GABA,Medium spiny neuron,MSN_211,MSN_211_2020
2021,GABA,Medium spiny neuron,MSN_211,MSN_211_2021
2022,GABA,Medium spiny neuron,MSN_215,MSN_215_2022
2023,GABA,Medium spiny neuron,MSN_215,MSN_215_2023
2024,GABA,Medium spiny neuron,MSN_215,MSN_215_2024
2025,GABA,Medium spiny neuron,MSN_215,MSN_215_2025
2026,GABA,Medium spiny neuron,MSN_215,MSN_215_2026
2027,GABA,Medium spiny neuron,MSN_215,MSN_215_2027
2028,GABA,Medium spiny neuron,MSN_208,MSN_208_2028
2029,GABA,Medium spiny neuron,MSN_208,MSN_208_2029
2030,GABA,Medium spiny neuron,MSN_208,MSN_208_2030
2031,GABA,Medium spiny neuron,MSN_213,MSN_213_2031
2032,GABA,Medium spiny neuron,MSN_213,MSN_213_2032
2033,GABA,Medium spiny neuron,MSN_213,MSN_213_2033
2034,GABA,Medium spiny neuron,MSN_213,MSN_213_2034
2035,GABA,Medium spiny neuron,MSN_213,MSN_213_2035
2036,GABA,Medium spiny neuron,MSN_213,MSN_213_2036
2037,GABA,Medium spiny neuron,MSN_213,MSN_213_2037
2038,GABA,Medium spiny neuron,MSN_213,MSN_213_2038
2039,GABA,Medium spiny neuron,MSN_214,MSN_214_2039
2040,GABA,Medium spiny neuron,MSN_214,MSN_214_2040
2041,GABA,Medium spiny neuron,MSN_215,MSN_215_2041
2042,GABA,Medium spiny neuron,MSN_214,MSN_214_2042
2043,GABA,Medium spiny neuron,MSN_214,MSN_214_2043
2044,GABA,Medium spiny neuron,MSN_214,MSN_214_2044
2045,GABA,Medium spiny neuron,MSN_214,MSN_214_2045
2046,GABA,Medium spiny neuron,MSN_214,MSN_214_2046
2047,GABA,Medium spiny neuron,MSN_214,MSN_214_2047
2048,GABA,Medium spiny neuron,MSN_213,MSN_213_2048
2049,GABA,Medium spiny neuron,MSN_216,MSN_216_2049
2050,GABA,Medium spiny neuron,MSN_216,MSN_216_2050
2051,GABA,Medium spiny neuron,MSN_216,MSN_216_2051
2052,GABA,Medium spiny neuron,MSN_216,MSN_216_2052
2053,GABA,Medium spiny neuron,MSN_216,MSN_216_2053
2054,GABA,Medium spiny neuron,MSN_216,MSN_216_2054
2055,GABA,Medium spiny neuron,MSN_216,MSN_216_2055
2056,GABA,Medium spiny neuron,MSN_212,MSN_212_2056
2057,GABA,Medium spiny neuron,MSN_216,MSN_216_2057
2058,GABA,Medium spiny neuron,MSN_216,MSN_216_2058
2059,GABA,Medium spiny neuron,MSN_216,MSN_216_2059
2060,GABA,Medium spiny neuron,MSN_216,MSN_216_2060
2061,GABA,Medium spiny neuron,MSN_212,MSN_212_2061
2062,GABA,Medium spiny neuron,MSN_212,MSN_212_2062
2063,GABA,Medium spiny neuron,MSN_212,MSN_212_2063
2064,GABA,Medium spiny neuron,MSN_212,MSN_212_2064
2065,GABA,Medium spiny neuron,MSN_212,MSN_212_2065
2066,GABA,Medium spiny neuron,MSN_212,MSN_212_2066
2067,GABA,Medium spiny neuron,MSN_212,MSN_212_2067
2068,GABA,Medium spiny neuron,MSN_211,MSN_211_2068
2069,GABA,Medium spiny neuron,MSN_211,MSN_211_2069
2070,GABA,Medium spiny neuron,MSN_211,MSN_211_2070
2071,GABA,Medium spiny neuron,MSN_211,MSN_211_2071
2072,GABA,Medium spiny neuron,MSN_211,MSN_211_2072
2073,GABA,Medium spiny neuron,MSN_207,MSN_207_2073
2074,GABA,Medium spiny neuron,MSN_207,MSN_207_2074
2075,GABA,Medium spiny neuron,MSN_207,MSN_207_2075
2076,GABA,Medium spiny neuron,MSN_208,MSN_208_2076
2077,GABA,Medium spiny neuron,MSN_208,MSN_208_2077
2078,GABA,Medium spiny neuron,MSN_208,MSN_208_2078
2079,GABA,Medium spiny neuron,MSN_209,MSN_209_2079
2080,GABA,Medium spiny neuron,MSN_209,MSN_209_2080
2081,GABA,Medium spiny neuron,MSN_209,MSN_209_2081
2082,GABA,Medium spiny neuron,MSN_209,MSN_209_2082
2083,GABA,Medium spiny neuron,MSN_209,MSN_209_2083
2084,GABA,Medium spiny neuron,MSN_210,MSN_210_2084
2085,GABA,Medium spiny neuron,MSN_210,MSN_210_2085
2086,GABA,Medium spiny neuron,MSN_210,MSN_210_2086
2087,GABA,Medium spiny neuron,MSN_210,MSN_210_2087
2088,GABA,Medium spiny neuron,MSN_209,MSN_209_2088
2089,None,Medium spiny neuron,MSN_206,MSN_206_2089
2090,GABA,Medium spiny neuron,MSN_221,MSN_221_2090
2091,GABA,Medium spiny neuron,MSN_221,MSN_221_2091
2092,GABA,Medium spiny neuron,MSN_221,MSN_221_2092
2093,GABA,Medium spiny neuron,MSN_221,MSN_221_2093
2094,GABA,Medium spiny neuron,MSN_221,MSN_221_2094
2095,GABA,Medium spiny neuron,MSN_221,MSN_221_2095
2096,GABA,Medium spiny neuron,MSN_221,MSN_221_2096
2097,GABA,Medium spiny neuron,MSN_219,MSN_219_2097
2098,GABA,Medium spiny neuron,MSN_219,MSN_219_2098
2099,GABA,Medium spiny neuron,MSN_219,MSN_219_2099
2100,GABA,Medium spiny neuron,MSN_219,MSN_219_2100
2101,GABA,Medium spiny neuron,MSN_219,MSN_219_2101
2102,GABA,Medium spiny neuron,MSN_220,MSN_220_2102
2103,GABA,Medium spiny neuron,MSN_220,MSN_220_2103
2104,GABA,Medium spiny neuron,MSN_220,MSN_220_2104
2105,GABA,Medium spiny neuron,MSN_220,MSN_220_2105
2106,GABA,Medium spiny neuron,MSN_220,MSN_220_2106
2107,GABA,Medium spiny neuron,MSN_220,MSN_220_2107
2108,None,Medium spiny neuron,MSN_218,MSN_218_2108
2109,GABA,Medium spiny neuron,MSN_219,MSN_219_2109
2110,GABA,Medium spiny neuron,MSN_219,MSN_219_2110
2111,None,Medium spiny neuron,MSN_218,MSN_218_2111
2112,None,Medium spiny neuron,MSN_218,MSN_218_2112
2113,None,Medium spiny neuron,MSN_218,MSN_218_2113
2114,None,Medium spiny neuron,MSN_218,MSN_218_2114
2115,None,Medium spiny neuron,MSN_218,MSN_218_2115
2116,None,Medium spiny neuron,MSN_218,MSN_218_2116
2117,None,Medium spiny neuron,MSN_218,MSN_218_2117
2118,None,Medium spiny neuron,MSN_218,MSN_218_2118
2119,None,Medium spiny neuron,MSN_218,MSN_218_2119
2120,None,Medium spiny neuron,MSN_218,MSN_218_2120
2121,GABA,Medium spiny neuron,MSN_217,MSN_217_2121
2122,GABA,Medium spiny neuron,MSN_217,MSN_217_2122
2123,GABA,Medium spiny neuron,MSN_217,MSN_217_2123
2124,GABA,Medium spiny neuron,MSN_217,MSN_217_2124
2125,GABA,Medium spiny neuron,MSN_217,MSN_217_2125
2126,GABA,Medium spiny neuron,MSN_217,MSN_217_2126
2127,GABA,Medium spiny neuron,MSN_217,MSN_217_2127
2128,GABA,Medium spiny neuron,MSN_217,MSN_217_2128
2129,GABA,Medium spiny neuron,MSN_430,MSN_430_2129
2130,GABA,Medium spiny neuron,MSN_217,MSN_217_2130
2131,GABA,Medium spiny neuron,MSN_217,MSN_217_2131
2132,GABA,Medium spiny neuron,MSN_217,MSN_217_2132
2133,GABA,Medium spiny neuron,MSN_217,MSN_217_2133
2134,GABA,Medium spiny neuron,MSN_217,MSN_217_2134
2135,GABA,Eccentric medium spiny neuron,EMSN_229,EMSN_229_2135
2136,GABA,Eccentric medium spiny neuron,EMSN_229,EMSN_229_2136
2137,GABA,Eccentric medium spiny neuron,EMSN_229,EMSN_229_2137
2138,GABA,Eccentric medium spiny neuron,EMSN_229,EMSN_229_2138
2139,GABA,Eccentric medium spiny neuron,EMSN_229,EMSN_229_2139
2140,GABA,Eccentric medium spiny neuron,EMSN_229,EMSN_229_2140
2141,GABA,Eccentric medium spiny neuron,EMSN_229,EMSN_229_2141
2142,GABA,Eccentric medium spiny neuron,EMSN_229,EMSN_229_2142
2143,GABA,Eccentric medium spiny neuron,EMSN_229,EMSN_229_2143
2144,GABA,Eccentric medium spiny neuron,EMSN_231,EMSN_231_2144
2145,GABA,Eccentric medium spiny neuron,EMSN_232,EMSN_232_2145
2146,GABA,Eccentric medium spiny neuron,EMSN_232,EMSN_232_2146
2147,GABA,Eccentric medium spiny neuron,EMSN_232,EMSN_232_2147
2148,GABA,Eccentric medium spiny neuron,EMSN_232,EMSN_232_2148
2149,GABA,Eccentric medium spiny neuron,EMSN_232,EMSN_232_2149
2150,GABA,Eccentric medium spiny neuron,EMSN_232,EMSN_232_2150
2151,GABA,Eccentric medium spiny neuron,EMSN_231,EMSN_231_2151
2152,GABA,Eccentric medium spiny neuron,EMSN_230,EMSN_230_2152
2153,GABA,Eccentric medium spiny neuron,EMSN_230,EMSN_230_2153
2154,GABA,Eccentric medium spiny neuron,EMSN_230,EMSN_230_2154
2155,GABA,Eccentric medium spiny neuron,EMSN_230,EMSN_230_2155
2156,GABA,Eccentric medium spiny neuron,EMSN_233,EMSN_233_2156
2157,GABA,Eccentric medium spiny neuron,EMSN_233,EMSN_233_2157
2158,GABA,Eccentric medium spiny neuron,EMSN_233,EMSN_233_2158
2159,GABA,Eccentric medium spiny neuron,EMSN_234,EMSN_234_2159
2160,GABA,Eccentric medium spiny neuron,EMSN_228,EMSN_228_2160
2161,GABA,Eccentric medium spiny neuron,EMSN_228,EMSN_228_2161
2162,GABA,Eccentric medium spiny neuron,EMSN_228,EMSN_228_2162
2163,GABA,Eccentric medium spiny neuron,EMSN_228,EMSN_228_2163
2164,GABA,Eccentric medium spiny neuron,EMSN_228,EMSN_228_2164
2165,GABA,Eccentric medium spiny neuron,EMSN_228,EMSN_228_2165
2166,GABA,Eccentric medium spiny neuron,EMSN_234,EMSN_234_2166
2167,GABA,Eccentric medium spiny neuron,EMSN_234,EMSN_234_2167
2168,GABA,Eccentric medium spiny neuron,EMSN_234,EMSN_234_2168
2169,GABA,Eccentric medium spiny neuron,EMSN_234,EMSN_234_2169
2170,GABA,Eccentric medium spiny neuron,EMSN_234,EMSN_234_2170
2171,GABA,Eccentric medium spiny neuron,EMSN_234,EMSN_234_2171
2172,GABA,Eccentric medium spiny neuron,EMSN_234,EMSN_234_2172
2173,GABA,Eccentric medium spiny neuron,EMSN_234,EMSN_234_2173
2174,GABA,Eccentric medium spiny neuron,EMSN_233,EMSN_233_2174
2175,GABA,Eccentric medium spiny neuron,EMSN_426,EMSN_426_2175
2176,GABA,Medium spiny neuron,MSN_430,MSN_430_2176
2177,GABA,Medium spiny neuron,MSN_430,MSN_430_2177
2178,GABA,Medium spiny neuron,MSN_430,MSN_430_2178
2179,GABA,Medium spiny neuron,MSN_430,MSN_430_2179
2180,GABA,Medium spiny neuron,MSN_430,MSN_430_2180
2181,GABA,Medium spiny neuron,MSN_430,MSN_430_2181
2182,GABA,Medium spiny neuron,MSN_430,MSN_430_2182
2183,GABA,Medium spiny neuron,MSN_430,MSN_430_2183
2184,GABA,Medium spiny neuron,MSN_430,MSN_430_2184
2185,GABA,Medium spiny neuron,MSN_427,MSN_427_2185
2186,GABA,Medium spiny neuron,MSN_427,MSN_427_2186
2187,GABA,Medium spiny neuron,MSN_427,MSN_427_2187
2188,GABA,Splatter,Splat_402,Splat_402_2188
2189,GABA,Splatter,Splat_402,Splat_402_2189
2190,GABA,Splatter,Splat_402,Splat_402_2190
2191,GABA,Splatter,Splat_402,Splat_402_2191
2192,GABA,Splatter,Splat_402,Splat_402_2192
2193,GABA,Splatter,Splat_402,Splat_402_2193
2194,GABA,Splatter,Splat_402,Splat_402_2194
2195,GABA,Splatter,Splat_402,Splat_402_2195
2196,VGLUT1,Hippocampal dentate gyrus,DG_203,DG_203_2196
2197,VGLUT1,Hippocampal dentate gyrus,DG_203,DG_203_2197
2198,VGLUT1,Hippocampal dentate gyrus,DG_203,DG_203_2198
2199,VGLUT1,Hippocampal dentate gyrus,DG_203,DG_203_2199
2200,VGLUT1,Hippocampal dentate gyrus,DG_203,DG_203_2200
2201,VGLUT1,Hippocampal dentate gyrus,DG_204,DG_204_2201
2202,VGLUT1,Hippocampal dentate gyrus,DG_204,DG_204_2202
2203,VGLUT1,Hippocampal dentate gyrus,DG_202,DG_202_2203
2204,VGLUT1,Hippocampal dentate gyrus,DG_202,DG_202_2204
2205,VGLUT1,Hippocampal dentate gyrus,DG_202,DG_202_2205
2206,VGLUT1,Hippocampal dentate gyrus,DG_200,DG_200_2206
2207,VGLUT1,Hippocampal dentate gyrus,DG_200,DG_200_2207
2208,VGLUT1,Hippocampal dentate gyrus,DG_201,DG_201_2208
2209,VGLUT1,Hippocampal dentate gyrus,DG_201,DG_201_2209
2210,VGLUT1,Hippocampal dentate gyrus,DG_201,DG_201_2210
2211,VGLUT1,Hippocampal dentate gyrus,DG_205,DG_205_2211
2212,VGLUT1,Hippocampal dentate gyrus,DG_205,DG_205_2212
2213,VGLUT1,Hippocampal dentate gyrus,DG_205,DG_205_2213
2214,VGLUT1,Hippocampal dentate gyrus,DG_200,DG_200_2214
2215,VGLUT1,Hippocampal dentate gyrus,DG_200,DG_200_2215
2216,VGLUT1,Hippocampal dentate gyrus,DG_199,DG_199_2216
2217,VGLUT1,Hippocampal dentate gyrus,DG_199,DG_199_2217
2218,VGLUT1,Hippocampal dentate gyrus,DG_199,DG_199_2218
2219,VGLUT1,Hippocampal dentate gyrus,DG_199,DG_199_2219
2220,VGLUT1,Hippocampal dentate gyrus,DG_199,DG_199_2220
2221,VGLUT2,Miscellaneous,Misc_401,Misc_401_2221
2222,VGLUT2,Miscellaneous,Misc_401,Misc_401_2222
2223,VGLUT2,Miscellaneous,Misc_401,Misc_401_2223
2224,VGLUT1 VGLUT2,Hippocampal CA4,CA4_198,CA4_198_2224
2225,VGLUT1 VGLUT2,Hippocampal CA4,CA4_198,CA4_198_2225
2226,VGLUT1 VGLUT2,Hippocampal CA4,CA4_198,CA4_198_2226
2227,VGLUT1 VGLUT2,Hippocampal CA4,CA4_198,CA4_198_2227
2228,VGLUT1,Hippocampal CA4,CA4_191,CA4_191_2228
2229,VGLUT1,Hippocampal CA4,CA4_191,CA4_191_2229
2230,VGLUT1,Hippocampal CA4,CA4_193,CA4_193_2230
2231,VGLUT1,Hippocampal CA4,CA4_193,CA4_193_2231
2232,VGLUT1,Hippocampal CA4,CA4_195,CA4_195_2232
2233,VGLUT1,Hippocampal CA4,CA4_195,CA4_195_2233
2234,VGLUT1,Hippocampal CA4,CA4_194,CA4_194_2234
2235,VGLUT1,Hippocampal CA4,CA4_194,CA4_194_2235
2236,VGLUT1,Hippocampal CA4,CA4_193,CA4_193_2236
2237,VGLUT1,Hippocampal CA4,CA4_193,CA4_193_2237
2238,VGLUT1,Hippocampal CA4,CA4_194,CA4_194_2238
2239,VGLUT1,Hippocampal CA4,CA4_193,CA4_193_2239
2240,VGLUT1,Hippocampal CA4,CA4_197,CA4_197_2240
2241,VGLUT1,Hippocampal CA4,CA4_197,CA4_197_2241
2242,VGLUT1,Hippocampal CA4,CA4_197,CA4_197_2242
2243,VGLUT1,Hippocampal CA4,CA4_197,CA4_197_2243
2244,VGLUT1,Hippocampal CA4,CA4_196,CA4_196_2244
2245,VGLUT1,Hippocampal CA4,CA4_196,CA4_196_2245
2246,VGLUT1,Hippocampal CA4,CA4_196,CA4_196_2246
2247,VGLUT1,Hippocampal CA4,CA4_196,CA4_196_2247
2248,VGLUT1,Hippocampal CA4,CA4_196,CA4_196_2248
2249,VGLUT1,Hippocampal CA4,CA4_195,CA4_195_2249
2250,VGLUT1,Hippocampal CA4,CA4_196,CA4_196_2250
2251,VGLUT1,Hippocampal CA4,CA4_195,CA4_195_2251
2252,VGLUT1,Hippocampal CA4,CA4_197,CA4_197_2252
